# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.181399 eV
#    Energy (eV)      DOS 
        -12.52860106          0.00000001
        -12.52660106          0.00000001
        -12.52460106          0.00000000
        -12.52260106          0.00000000
        -12.52060106          0.00000000
        -12.51860106          0.00000000
        -12.51660106          0.00000000
        -12.51460106          0.00000000
        -12.51260106          0.00000000
        -12.51060106          0.00000000
        -12.50860106          0.00000000
        -12.50660106          0.00000000
        -12.50460106          0.00000000
        -12.50260106          0.00000000
        -12.50060106          0.00000000
        -12.49860106          0.00000000
        -12.49660106          0.00000000
        -12.49460106          0.00000000
        -12.49260106          0.00000000
        -12.49060106          0.00000000
        -12.48860106          0.00000000
        -12.48660106          0.00000000
        -12.48460106          0.00000000
        -12.48260106          0.00000000
        -12.48060106          0.00000000
        -12.47860106          0.00000000
        -12.47660106          0.00000000
        -12.47460106          0.00000000
        -12.47260106          0.00000000
        -12.47060106          0.00000000
        -12.46860106          0.00000000
        -12.46660106          0.00000000
        -12.46460106          0.00000000
        -12.46260106          0.00000000
        -12.46060106          0.00000000
        -12.45860106          0.00000000
        -12.45660106          0.00000000
        -12.45460106          0.00000000
        -12.45260106          0.00000000
        -12.45060106          0.00000000
        -12.44860106          0.00000000
        -12.44660106          0.00000000
        -12.44460106          0.00000000
        -12.44260106          0.00000000
        -12.44060106          0.00000000
        -12.43860106          0.00000000
        -12.43660106          0.00000000
        -12.43460106          0.00000000
        -12.43260106          0.00000000
        -12.43060106          0.00000000
        -12.42860106          0.00000000
        -12.42660106          0.00000000
        -12.42460106          0.00000000
        -12.42260106          0.00000000
        -12.42060106          0.00000000
        -12.41860106          0.00000000
        -12.41660106          0.00000000
        -12.41460106          0.00000000
        -12.41260106          0.00000000
        -12.41060106          0.00000000
        -12.40860106          0.00000000
        -12.40660106          0.00000000
        -12.40460106          0.00000000
        -12.40260106          0.00000000
        -12.40060106          0.00000000
        -12.39860106          0.00000000
        -12.39660106          0.00000000
        -12.39460106          0.00000000
        -12.39260106          0.00000000
        -12.39060106          0.00000000
        -12.38860106          0.00000000
        -12.38660106          0.00000000
        -12.38460106          0.00000000
        -12.38260106          0.00000000
        -12.38060106          0.00000000
        -12.37860106          0.00000000
        -12.37660106          0.00000000
        -12.37460106          0.00000000
        -12.37260106          0.00000000
        -12.37060106          0.00000000
        -12.36860106          0.00000000
        -12.36660106          0.00000000
        -12.36460106          0.00000000
        -12.36260106          0.00000000
        -12.36060106          0.00000000
        -12.35860106          0.00000000
        -12.35660106          0.00000000
        -12.35460106          0.00000000
        -12.35260106          0.00000000
        -12.35060106          0.00000000
        -12.34860106          0.00000000
        -12.34660106          0.00000000
        -12.34460106          0.00000000
        -12.34260106          0.00000000
        -12.34060106          0.00000000
        -12.33860106          0.00000000
        -12.33660106          0.00000000
        -12.33460106          0.00000000
        -12.33260106          0.00000000
        -12.33060106          0.00000000
        -12.32860106          0.00000000
        -12.32660106          0.00000000
        -12.32460106          0.00000000
        -12.32260106          0.00000000
        -12.32060106          0.00000000
        -12.31860106          0.00000000
        -12.31660106          0.00000000
        -12.31460106          0.00000000
        -12.31260106          0.00000000
        -12.31060106          0.00000000
        -12.30860106          0.00000000
        -12.30660106          0.00000000
        -12.30460106          0.00000000
        -12.30260106          0.00000000
        -12.30060106          0.00000000
        -12.29860106          0.00000000
        -12.29660106          0.00000000
        -12.29460106          0.00000000
        -12.29260106          0.00000000
        -12.29060106          0.00000000
        -12.28860106          0.00000000
        -12.28660106          0.00000000
        -12.28460106          0.00000000
        -12.28260106          0.00000000
        -12.28060106          0.00000000
        -12.27860106          0.00000000
        -12.27660106          0.00000000
        -12.27460106          0.00000000
        -12.27260106          0.00000000
        -12.27060106          0.00000000
        -12.26860106          0.00000000
        -12.26660106          0.00000000
        -12.26460106          0.00000000
        -12.26260106          0.00000000
        -12.26060106          0.00000000
        -12.25860106          0.00000000
        -12.25660106          0.00000000
        -12.25460106          0.00000000
        -12.25260106          0.00000000
        -12.25060106          0.00000000
        -12.24860106          0.00000000
        -12.24660106          0.00000000
        -12.24460106          0.00000000
        -12.24260106          0.00000000
        -12.24060106          0.00000000
        -12.23860106          0.00000000
        -12.23660106          0.00000000
        -12.23460106          0.00000000
        -12.23260106          0.00000000
        -12.23060106          0.00000000
        -12.22860106          0.00000000
        -12.22660106          0.00000000
        -12.22460106          0.00000000
        -12.22260106          0.00000000
        -12.22060106          0.00000000
        -12.21860106          0.00000000
        -12.21660106          0.00000000
        -12.21460106          0.00000000
        -12.21260106          0.00000000
        -12.21060106          0.00000000
        -12.20860106          0.00000000
        -12.20660106          0.00000000
        -12.20460106          0.00000000
        -12.20260106          0.00000000
        -12.20060106          0.00000000
        -12.19860106          0.00000000
        -12.19660106          0.00000000
        -12.19460106          0.00000000
        -12.19260106          0.00000000
        -12.19060106          0.00000000
        -12.18860106          0.00000000
        -12.18660106          0.00000000
        -12.18460106          0.00000000
        -12.18260106          0.00000000
        -12.18060106          0.00000000
        -12.17860106          0.00000000
        -12.17660106          0.00000000
        -12.17460106          0.00000000
        -12.17260106          0.00000000
        -12.17060106          0.00000000
        -12.16860106          0.00000000
        -12.16660106          0.00000000
        -12.16460106          0.00000000
        -12.16260106          0.00000000
        -12.16060106          0.00000000
        -12.15860106          0.00000000
        -12.15660106          0.00000000
        -12.15460106          0.00000000
        -12.15260106          0.00000000
        -12.15060106          0.00000000
        -12.14860106          0.00000000
        -12.14660106          0.00000000
        -12.14460106          0.00000000
        -12.14260106          0.00000000
        -12.14060106          0.00000000
        -12.13860106          0.00000000
        -12.13660106          0.00000000
        -12.13460106          0.00000000
        -12.13260106          0.00000000
        -12.13060106          0.00000000
        -12.12860106          0.00000000
        -12.12660106          0.00000000
        -12.12460106          0.00000000
        -12.12260106          0.00000000
        -12.12060106          0.00000000
        -12.11860106          0.00000000
        -12.11660106          0.00000000
        -12.11460106          0.00000000
        -12.11260106          0.00000000
        -12.11060106          0.00000000
        -12.10860106          0.00000000
        -12.10660106          0.00000000
        -12.10460106          0.00000000
        -12.10260106          0.00000000
        -12.10060106          0.00000000
        -12.09860106          0.00000000
        -12.09660106          0.00000000
        -12.09460106          0.00000000
        -12.09260106          0.00000000
        -12.09060106          0.00000000
        -12.08860106          0.00000000
        -12.08660106          0.00000000
        -12.08460106          0.00000000
        -12.08260106          0.00000000
        -12.08060106          0.00000000
        -12.07860106          0.00000000
        -12.07660106          0.00000000
        -12.07460106          0.00000000
        -12.07260106          0.00000000
        -12.07060106          0.00000000
        -12.06860106          0.00000000
        -12.06660106          0.00000000
        -12.06460106          0.00000000
        -12.06260106          0.00000000
        -12.06060106          0.00000000
        -12.05860106          0.00000000
        -12.05660106          0.00000000
        -12.05460106          0.00000000
        -12.05260106          0.00000000
        -12.05060106          0.00000000
        -12.04860106          0.00000000
        -12.04660106          0.00000000
        -12.04460106          0.00000000
        -12.04260106          0.00000000
        -12.04060106          0.00000000
        -12.03860106          0.00000000
        -12.03660106          0.00000000
        -12.03460106          0.00000000
        -12.03260106          0.00000000
        -12.03060106          0.00000000
        -12.02860106          0.00000000
        -12.02660106          0.00000000
        -12.02460106          0.00000000
        -12.02260106          0.00000000
        -12.02060106          0.00000000
        -12.01860106          0.00000000
        -12.01660106          0.00000000
        -12.01460106          0.00000000
        -12.01260106          0.00000000
        -12.01060106          0.00000000
        -12.00860106          0.00000000
        -12.00660106          0.00000000
        -12.00460106          0.00000000
        -12.00260106          0.00000000
        -12.00060106          0.00000000
        -11.99860106          0.00000000
        -11.99660106          0.00000000
        -11.99460106          0.00000000
        -11.99260106          0.00000000
        -11.99060106          0.00000000
        -11.98860106          0.00000000
        -11.98660106          0.00000000
        -11.98460106          0.00000000
        -11.98260106          0.00000000
        -11.98060106          0.00000000
        -11.97860106          0.00000000
        -11.97660106          0.00000000
        -11.97460106          0.00000000
        -11.97260106          0.00000000
        -11.97060106          0.00000000
        -11.96860106          0.00000000
        -11.96660106          0.00000000
        -11.96460106          0.00000000
        -11.96260106          0.00000000
        -11.96060106          0.00000000
        -11.95860106          0.00000000
        -11.95660106          0.00000000
        -11.95460106          0.00000000
        -11.95260106          0.00000000
        -11.95060106          0.00000000
        -11.94860106          0.00000000
        -11.94660106          0.00000000
        -11.94460106          0.00000000
        -11.94260106          0.00000000
        -11.94060106          0.00000000
        -11.93860106          0.00000000
        -11.93660106          0.00000000
        -11.93460106          0.00000000
        -11.93260106          0.00000000
        -11.93060106          0.00000000
        -11.92860106          0.00000000
        -11.92660106          0.00000000
        -11.92460106          0.00000000
        -11.92260106          0.00000000
        -11.92060106          0.00000000
        -11.91860106          0.00000000
        -11.91660106          0.00000000
        -11.91460106          0.00000000
        -11.91260106          0.00000000
        -11.91060106          0.00000000
        -11.90860106          0.00000000
        -11.90660106          0.00000000
        -11.90460106          0.00000000
        -11.90260106          0.00000000
        -11.90060106          0.00000000
        -11.89860106          0.00000000
        -11.89660106          0.00000000
        -11.89460106          0.00000000
        -11.89260106          0.00000000
        -11.89060106          0.00000000
        -11.88860106          0.00000000
        -11.88660106          0.00000000
        -11.88460106          0.00000000
        -11.88260106          0.00000000
        -11.88060106          0.00000000
        -11.87860106          0.00000000
        -11.87660106          0.00000000
        -11.87460106          0.00000000
        -11.87260106          0.00000000
        -11.87060106          0.00000000
        -11.86860106          0.00000000
        -11.86660106          0.00000000
        -11.86460106          0.00000000
        -11.86260106          0.00000000
        -11.86060106          0.00000000
        -11.85860106          0.00000000
        -11.85660106          0.00000000
        -11.85460106          0.00000000
        -11.85260106          0.00000000
        -11.85060106          0.00000000
        -11.84860106          0.00000000
        -11.84660106          0.00000000
        -11.84460106          0.00000000
        -11.84260106          0.00000000
        -11.84060106          0.00000000
        -11.83860106          0.00000000
        -11.83660106          0.00000000
        -11.83460106          0.00000000
        -11.83260106          0.00000000
        -11.83060106          0.00000000
        -11.82860106          0.00000000
        -11.82660106          0.00000000
        -11.82460106          0.00000000
        -11.82260106          0.00000000
        -11.82060106          0.00000000
        -11.81860106          0.00000000
        -11.81660106          0.00000000
        -11.81460106          0.00000000
        -11.81260106          0.00000000
        -11.81060106          0.00000000
        -11.80860106          0.00000000
        -11.80660106          0.00000000
        -11.80460106          0.00000000
        -11.80260106          0.00000000
        -11.80060106          0.00000000
        -11.79860106          0.00000000
        -11.79660106          0.00000000
        -11.79460106          0.00000000
        -11.79260106          0.00000000
        -11.79060106          0.00000000
        -11.78860106          0.00000000
        -11.78660106          0.00000000
        -11.78460106          0.00000000
        -11.78260106          0.00000000
        -11.78060106          0.00000000
        -11.77860106          0.00000000
        -11.77660106          0.00000000
        -11.77460106          0.00000000
        -11.77260106          0.00000000
        -11.77060106          0.00000000
        -11.76860106          0.00000000
        -11.76660106          0.00000000
        -11.76460106          0.00000000
        -11.76260106          0.00000000
        -11.76060106          0.00000000
        -11.75860106          0.00000000
        -11.75660106          0.00000000
        -11.75460106          0.00000000
        -11.75260106          0.00000000
        -11.75060106          0.00000000
        -11.74860106          0.00000000
        -11.74660106          0.00000000
        -11.74460106          0.00000000
        -11.74260106          0.00000000
        -11.74060106          0.00000000
        -11.73860106          0.00000000
        -11.73660106          0.00000000
        -11.73460106          0.00000000
        -11.73260106          0.00000000
        -11.73060106          0.00000000
        -11.72860106          0.00000000
        -11.72660106          0.00000000
        -11.72460106          0.00000000
        -11.72260106          0.00000000
        -11.72060106          0.00000000
        -11.71860106          0.00000000
        -11.71660106          0.00000000
        -11.71460106          0.00000000
        -11.71260106          0.00000000
        -11.71060106          0.00000000
        -11.70860106          0.00000000
        -11.70660106          0.00000000
        -11.70460106          0.00000000
        -11.70260106          0.00000000
        -11.70060106          0.00000000
        -11.69860106          0.00000000
        -11.69660106          0.00000000
        -11.69460106          0.00000000
        -11.69260106          0.00000000
        -11.69060106          0.00000000
        -11.68860106          0.00000000
        -11.68660106          0.00000000
        -11.68460106          0.00000000
        -11.68260106          0.00000000
        -11.68060106          0.00000000
        -11.67860106          0.00000000
        -11.67660106          0.00000000
        -11.67460106          0.00000000
        -11.67260106          0.00000000
        -11.67060106          0.00000000
        -11.66860106          0.00000000
        -11.66660106          0.00000000
        -11.66460106          0.00000000
        -11.66260106          0.00000000
        -11.66060106          0.00000000
        -11.65860106          0.00000000
        -11.65660106          0.00000000
        -11.65460106          0.00000000
        -11.65260106          0.00000000
        -11.65060106          0.00000000
        -11.64860106          0.00000000
        -11.64660106          0.00000000
        -11.64460106          0.00000000
        -11.64260106          0.00000000
        -11.64060106          0.00000000
        -11.63860106          0.00000000
        -11.63660106          0.00000000
        -11.63460106          0.00000000
        -11.63260106          0.00000000
        -11.63060106          0.00000000
        -11.62860106          0.00000000
        -11.62660106          0.00000000
        -11.62460106          0.00000000
        -11.62260106          0.00000000
        -11.62060106          0.00000000
        -11.61860106          0.00000000
        -11.61660106          0.00000000
        -11.61460106          0.00000000
        -11.61260106          0.00000000
        -11.61060106          0.00000000
        -11.60860106          0.00000000
        -11.60660106          0.00000000
        -11.60460106          0.00000000
        -11.60260106          0.00000000
        -11.60060106          0.00000000
        -11.59860106          0.00000000
        -11.59660106          0.00000000
        -11.59460106          0.00000000
        -11.59260106          0.00000000
        -11.59060106          0.00000000
        -11.58860106          0.00000000
        -11.58660106          0.00000000
        -11.58460106          0.00000000
        -11.58260106          0.00000000
        -11.58060106          0.00000000
        -11.57860106          0.00000000
        -11.57660106          0.00000000
        -11.57460106          0.00000000
        -11.57260106          0.00000000
        -11.57060106          0.00000000
        -11.56860106          0.00000000
        -11.56660106          0.00000000
        -11.56460106          0.00000000
        -11.56260106          0.00000000
        -11.56060106          0.00000000
        -11.55860106          0.00000000
        -11.55660106          0.00000000
        -11.55460106          0.00000000
        -11.55260106          0.00000000
        -11.55060106          0.00000000
        -11.54860106          0.00000000
        -11.54660106          0.00000000
        -11.54460106          0.00000000
        -11.54260106          0.00000000
        -11.54060106          0.00000000
        -11.53860106          0.00000000
        -11.53660106          0.00000000
        -11.53460106          0.00000000
        -11.53260106          0.00000000
        -11.53060106          0.00000000
        -11.52860106          0.00000000
        -11.52660106          0.00000000
        -11.52460106          0.00000000
        -11.52260106          0.00000000
        -11.52060106          0.00000000
        -11.51860106          0.00000000
        -11.51660106          0.00000000
        -11.51460106          0.00000000
        -11.51260106          0.00000000
        -11.51060106          0.00000000
        -11.50860106          0.00000000
        -11.50660106          0.00000000
        -11.50460106          0.00000000
        -11.50260106          0.00000000
        -11.50060106          0.00000000
        -11.49860106          0.00000000
        -11.49660106          0.00000000
        -11.49460106          0.00000000
        -11.49260106          0.00000000
        -11.49060106          0.00000000
        -11.48860106          0.00000000
        -11.48660106          0.00000000
        -11.48460106          0.00000000
        -11.48260106          0.00000000
        -11.48060106          0.00000000
        -11.47860106          0.00000000
        -11.47660106          0.00000000
        -11.47460106          0.00000000
        -11.47260106          0.00000000
        -11.47060106          0.00000000
        -11.46860106          0.00000000
        -11.46660106          0.00000000
        -11.46460106          0.00000000
        -11.46260106          0.00000000
        -11.46060106          0.00000000
        -11.45860106          0.00000000
        -11.45660106          0.00000000
        -11.45460106          0.00000000
        -11.45260106          0.00000000
        -11.45060106          0.00000000
        -11.44860106          0.00000000
        -11.44660106          0.00000000
        -11.44460106          0.00000000
        -11.44260106          0.00000000
        -11.44060106          0.00000000
        -11.43860106          0.00000000
        -11.43660106          0.00000000
        -11.43460106          0.00000000
        -11.43260106          0.00000000
        -11.43060106          0.00000000
        -11.42860106          0.00000000
        -11.42660106          0.00000000
        -11.42460106          0.00000000
        -11.42260106          0.00000000
        -11.42060106          0.00000000
        -11.41860106          0.00000000
        -11.41660106          0.00000000
        -11.41460106          0.00000000
        -11.41260106          0.00000000
        -11.41060106          0.00000000
        -11.40860106          0.00000000
        -11.40660106          0.00000000
        -11.40460106          0.00000000
        -11.40260106          0.00000000
        -11.40060106          0.00000000
        -11.39860106          0.00000000
        -11.39660106          0.00000000
        -11.39460106          0.00000000
        -11.39260106          0.00000000
        -11.39060106          0.00000000
        -11.38860106          0.00000000
        -11.38660106          0.00000000
        -11.38460106          0.00000000
        -11.38260106          0.00000000
        -11.38060106          0.00000000
        -11.37860106          0.00000000
        -11.37660106          0.00000000
        -11.37460106          0.00000000
        -11.37260106          0.00000000
        -11.37060106          0.00000000
        -11.36860106          0.00000000
        -11.36660106          0.00000000
        -11.36460106          0.00000000
        -11.36260106          0.00000000
        -11.36060106          0.00000000
        -11.35860106          0.00000000
        -11.35660106          0.00000000
        -11.35460106          0.00000000
        -11.35260106          0.00000000
        -11.35060106          0.00000000
        -11.34860106          0.00000000
        -11.34660106          0.00000000
        -11.34460106          0.00000000
        -11.34260106          0.00000000
        -11.34060106          0.00000000
        -11.33860106          0.00000000
        -11.33660106          0.00000000
        -11.33460106          0.00000000
        -11.33260106          0.00000000
        -11.33060106          0.00000000
        -11.32860106          0.00000000
        -11.32660106          0.00000000
        -11.32460106          0.00000000
        -11.32260106          0.00000000
        -11.32060106          0.00000000
        -11.31860106          0.00000000
        -11.31660106          0.00000000
        -11.31460106          0.00000000
        -11.31260106          0.00000000
        -11.31060106          0.00000000
        -11.30860106          0.00000000
        -11.30660106          0.00000000
        -11.30460106          0.00000000
        -11.30260106          0.00000000
        -11.30060106          0.00000000
        -11.29860106          0.00000000
        -11.29660106          0.00000000
        -11.29460106          0.00000000
        -11.29260106          0.00000000
        -11.29060106          0.00000000
        -11.28860106          0.00000000
        -11.28660106          0.00000000
        -11.28460106          0.00000000
        -11.28260106          0.00000000
        -11.28060106          0.00000000
        -11.27860106          0.00000000
        -11.27660106          0.00000000
        -11.27460106          0.00000000
        -11.27260106          0.00000000
        -11.27060106          0.00000000
        -11.26860106          0.00000000
        -11.26660106          0.00000000
        -11.26460106          0.00000000
        -11.26260106          0.00000000
        -11.26060106          0.00000000
        -11.25860106          0.00000000
        -11.25660106          0.00000000
        -11.25460106          0.00000000
        -11.25260106          0.00000000
        -11.25060106          0.00000000
        -11.24860106          0.00000000
        -11.24660106          0.00000000
        -11.24460106          0.00000000
        -11.24260106          0.00000000
        -11.24060106          0.00000000
        -11.23860106          0.00000000
        -11.23660106          0.00000000
        -11.23460106          0.00000000
        -11.23260106          0.00000000
        -11.23060106          0.00000000
        -11.22860106          0.00000000
        -11.22660106          0.00000000
        -11.22460106          0.00000000
        -11.22260106          0.00000000
        -11.22060106          0.00000000
        -11.21860106          0.00000000
        -11.21660106          0.00000000
        -11.21460106          0.00000000
        -11.21260106          0.00000000
        -11.21060106          0.00000000
        -11.20860106          0.00000000
        -11.20660106          0.00000000
        -11.20460106          0.00000000
        -11.20260106          0.00000000
        -11.20060106          0.00000000
        -11.19860106          0.00000000
        -11.19660106          0.00000000
        -11.19460106          0.00000000
        -11.19260106          0.00000000
        -11.19060106          0.00000000
        -11.18860106          0.00000000
        -11.18660106          0.00000000
        -11.18460106          0.00000000
        -11.18260106          0.00000000
        -11.18060106          0.00000000
        -11.17860106          0.00000000
        -11.17660106          0.00000000
        -11.17460106          0.00000000
        -11.17260106          0.00000000
        -11.17060106          0.00000000
        -11.16860106          0.00000000
        -11.16660106          0.00000000
        -11.16460106          0.00000000
        -11.16260106          0.00000000
        -11.16060106          0.00000000
        -11.15860106          0.00000000
        -11.15660106          0.00000000
        -11.15460106          0.00000000
        -11.15260106          0.00000000
        -11.15060106          0.00000000
        -11.14860106          0.00000000
        -11.14660106          0.00000000
        -11.14460106          0.00000000
        -11.14260106          0.00000000
        -11.14060106          0.00000000
        -11.13860106          0.00000000
        -11.13660106          0.00000000
        -11.13460106          0.00000000
        -11.13260106          0.00000000
        -11.13060106          0.00000000
        -11.12860106          0.00000000
        -11.12660106          0.00000000
        -11.12460106          0.00000000
        -11.12260106          0.00000000
        -11.12060106          0.00000000
        -11.11860106          0.00000000
        -11.11660106          0.00000000
        -11.11460106          0.00000000
        -11.11260106          0.00000000
        -11.11060106          0.00000000
        -11.10860106          0.00000000
        -11.10660106          0.00000000
        -11.10460106          0.00000000
        -11.10260106          0.00000000
        -11.10060106          0.00000000
        -11.09860106          0.00000000
        -11.09660106          0.00000000
        -11.09460106          0.00000000
        -11.09260106          0.00000000
        -11.09060106          0.00000000
        -11.08860106          0.00000000
        -11.08660106          0.00000000
        -11.08460106          0.00000000
        -11.08260106          0.00000000
        -11.08060106          0.00000000
        -11.07860106          0.00000000
        -11.07660106          0.00000000
        -11.07460106          0.00000000
        -11.07260106          0.00000000
        -11.07060106          0.00000000
        -11.06860106          0.00000000
        -11.06660106          0.00000000
        -11.06460106          0.00000000
        -11.06260106          0.00000000
        -11.06060106          0.00000000
        -11.05860106          0.00000000
        -11.05660106          0.00000000
        -11.05460106          0.00000000
        -11.05260106          0.00000000
        -11.05060106          0.00000000
        -11.04860106          0.00000000
        -11.04660106          0.00000000
        -11.04460106          0.00000000
        -11.04260106          0.00000000
        -11.04060106          0.00000000
        -11.03860106          0.00000000
        -11.03660106          0.00000000
        -11.03460106          0.00000000
        -11.03260106          0.00000000
        -11.03060106          0.00000000
        -11.02860106          0.00000000
        -11.02660106          0.00000000
        -11.02460106          0.00000000
        -11.02260106          0.00000000
        -11.02060106          0.00000000
        -11.01860106          0.00000000
        -11.01660106          0.00000000
        -11.01460106          0.00000000
        -11.01260106          0.00000000
        -11.01060106          0.00000000
        -11.00860106          0.00000000
        -11.00660106          0.00000000
        -11.00460106          0.00000000
        -11.00260106          0.00000000
        -11.00060106          0.00000000
        -10.99860106          0.00000000
        -10.99660106          0.00000000
        -10.99460106          0.00000000
        -10.99260106          0.00000000
        -10.99060106          0.00000000
        -10.98860106          0.00000000
        -10.98660106          0.00000000
        -10.98460106          0.00000000
        -10.98260106          0.00000000
        -10.98060106          0.00000000
        -10.97860106          0.00000000
        -10.97660106          0.00000000
        -10.97460106          0.00000000
        -10.97260106          0.00000000
        -10.97060106          0.00000000
        -10.96860106          0.00000000
        -10.96660106          0.00000000
        -10.96460106          0.00000000
        -10.96260106          0.00000000
        -10.96060106          0.00000000
        -10.95860106          0.00000000
        -10.95660106          0.00000000
        -10.95460106          0.00000000
        -10.95260106          0.00000000
        -10.95060106          0.00000000
        -10.94860106          0.00000000
        -10.94660106          0.00000000
        -10.94460106          0.00000000
        -10.94260106          0.00000000
        -10.94060106          0.00000000
        -10.93860106          0.00000000
        -10.93660106          0.00000000
        -10.93460106          0.00000000
        -10.93260106          0.00000000
        -10.93060106          0.00000000
        -10.92860106          0.00000000
        -10.92660106          0.00000000
        -10.92460106          0.00000000
        -10.92260106          0.00000000
        -10.92060106          0.00000000
        -10.91860106          0.00000000
        -10.91660106          0.00000000
        -10.91460106          0.00000000
        -10.91260106          0.00000000
        -10.91060106          0.00000000
        -10.90860106          0.00000000
        -10.90660106          0.00000000
        -10.90460106          0.00000000
        -10.90260106          0.00000000
        -10.90060106          0.00000000
        -10.89860106          0.00000000
        -10.89660106          0.00000000
        -10.89460106          0.00000000
        -10.89260106          0.00000000
        -10.89060106          0.00000000
        -10.88860106          0.00000000
        -10.88660106          0.00000000
        -10.88460106          0.00000000
        -10.88260106          0.00000000
        -10.88060106          0.00000000
        -10.87860106          0.00000000
        -10.87660106          0.00000000
        -10.87460106          0.00000000
        -10.87260106          0.00000000
        -10.87060106          0.00000000
        -10.86860106          0.00000000
        -10.86660106          0.00000000
        -10.86460106          0.00000000
        -10.86260106          0.00000000
        -10.86060106          0.00000000
        -10.85860106          0.00000000
        -10.85660106          0.00000000
        -10.85460106          0.00000000
        -10.85260106          0.00000000
        -10.85060106          0.00000000
        -10.84860106          0.00000000
        -10.84660106          0.00000000
        -10.84460106          0.00000000
        -10.84260106          0.00000000
        -10.84060106          0.00000000
        -10.83860106          0.00000000
        -10.83660106          0.00000000
        -10.83460106          0.00000000
        -10.83260106          0.00000000
        -10.83060106          0.00000000
        -10.82860106          0.00000000
        -10.82660106          0.00000000
        -10.82460106          0.00000000
        -10.82260106          0.00000000
        -10.82060106          0.00000000
        -10.81860106          0.00000000
        -10.81660106          0.00000000
        -10.81460106          0.00000000
        -10.81260106          0.00000000
        -10.81060106          0.00000000
        -10.80860106          0.00000000
        -10.80660106          0.00000000
        -10.80460106          0.00000000
        -10.80260106          0.00000000
        -10.80060106          0.00000000
        -10.79860106          0.00000000
        -10.79660106          0.00000000
        -10.79460106          0.00000000
        -10.79260106          0.00000000
        -10.79060106          0.00000000
        -10.78860106          0.00000000
        -10.78660106          0.00000000
        -10.78460106          0.00000000
        -10.78260106          0.00000000
        -10.78060106          0.00000000
        -10.77860106          0.00000000
        -10.77660106          0.00000000
        -10.77460106          0.00000000
        -10.77260106          0.00000000
        -10.77060106          0.00000000
        -10.76860106          0.00000000
        -10.76660106          0.00000000
        -10.76460106          0.00000000
        -10.76260106          0.00000000
        -10.76060106          0.00000000
        -10.75860106          0.00000000
        -10.75660106          0.00000000
        -10.75460106          0.00000000
        -10.75260106          0.00000000
        -10.75060106          0.00000000
        -10.74860106          0.00000000
        -10.74660106          0.00000000
        -10.74460106          0.00000000
        -10.74260106          0.00000000
        -10.74060106          0.00000000
        -10.73860106          0.00000000
        -10.73660106          0.00000000
        -10.73460106          0.00000000
        -10.73260106          0.00000000
        -10.73060106          0.00000000
        -10.72860106          0.00000000
        -10.72660106          0.00000000
        -10.72460106          0.00000000
        -10.72260106          0.00000000
        -10.72060106          0.00000000
        -10.71860106          0.00000000
        -10.71660106          0.00000000
        -10.71460106          0.00000000
        -10.71260106          0.00000000
        -10.71060106          0.00000000
        -10.70860106          0.00000000
        -10.70660106          0.00000000
        -10.70460106          0.00000000
        -10.70260106          0.00000000
        -10.70060106          0.00000000
        -10.69860106          0.00000000
        -10.69660106          0.00000000
        -10.69460106          0.00000000
        -10.69260106          0.00000000
        -10.69060106          0.00000000
        -10.68860106          0.00000000
        -10.68660106          0.00000000
        -10.68460106          0.00000000
        -10.68260106          0.00000000
        -10.68060106          0.00000000
        -10.67860106          0.00000000
        -10.67660106          0.00000000
        -10.67460106          0.00000000
        -10.67260106          0.00000000
        -10.67060106          0.00000000
        -10.66860106          0.00000000
        -10.66660106          0.00000000
        -10.66460106          0.00000000
        -10.66260106          0.00000000
        -10.66060106          0.00000000
        -10.65860106          0.00000000
        -10.65660106          0.00000000
        -10.65460106          0.00000000
        -10.65260106          0.00000000
        -10.65060106          0.00000000
        -10.64860106          0.00000000
        -10.64660106          0.00000000
        -10.64460106          0.00000000
        -10.64260106          0.00000000
        -10.64060106          0.00000000
        -10.63860106          0.00000000
        -10.63660106          0.00000000
        -10.63460106          0.00000000
        -10.63260106          0.00000000
        -10.63060106          0.00000000
        -10.62860106          0.00000000
        -10.62660106          0.00000000
        -10.62460106          0.00000000
        -10.62260106          0.00000000
        -10.62060106          0.00000000
        -10.61860106          0.00000000
        -10.61660106          0.00000000
        -10.61460106          0.00000000
        -10.61260106          0.00000000
        -10.61060106          0.00000000
        -10.60860106          0.00000000
        -10.60660106          0.00000000
        -10.60460106          0.00000000
        -10.60260106          0.00000000
        -10.60060106          0.00000000
        -10.59860106          0.00000000
        -10.59660106          0.00000000
        -10.59460106          0.00000000
        -10.59260106          0.00000000
        -10.59060106          0.00000000
        -10.58860106          0.00000000
        -10.58660106          0.00000000
        -10.58460106          0.00000000
        -10.58260106          0.00000000
        -10.58060106          0.00000000
        -10.57860106          0.00000000
        -10.57660106          0.00000000
        -10.57460106          0.00000000
        -10.57260106          0.00000000
        -10.57060106          0.00000000
        -10.56860106          0.00000000
        -10.56660106          0.00000000
        -10.56460106          0.00000000
        -10.56260106          0.00000000
        -10.56060106          0.00000000
        -10.55860106          0.00000000
        -10.55660106          0.00000000
        -10.55460106          0.00000000
        -10.55260106          0.00000000
        -10.55060106          0.00000000
        -10.54860106          0.00000000
        -10.54660106          0.00000000
        -10.54460106          0.00000000
        -10.54260106          0.00000000
        -10.54060106          0.00000000
